"date"	"aot500"	"pm10"
"1156"	"2012-11-02"	0.1043914	22
"1157"	"2012-11-02"	0.107726	3
"1158"	"2012-11-02"	0.1032146667	15
"1159"	"2012-11-02"	0.0978415	13
"1160"	"2012-11-02"	0.0914356667	12
"1161"	"2012-11-02"	0.098956	7
"1162"	"2012-11-02"	0.1500084	15
"1163"	"2012-11-04"	0.042428	18
"1164"	"2012-11-04"	0.035941	22
"1165"	"2012-11-04"	0.0326435	4
"1166"	"2012-11-04"	0.038598	9
"1167"	"2012-11-04"	0.04039725	8
"1168"	"2012-11-05"	0.0571384	12
"1169"	"2012-11-05"	0.0652583333	21
"1170"	"2012-11-05"	0.0569965	1
"1171"	"2012-11-05"	0.03330925	3
"1172"	"2012-11-05"	0.0357032	7
"1173"	"2012-11-05"	0.0386498	8
"1174"	"2012-11-05"	0.0352463333	7
"1175"	"2012-11-05"	0.03888625	12
"1176"	"2012-11-06"	0.0434552	16
"1177"	"2012-11-06"	0.044184	14
"1178"	"2012-11-06"	0.0364865	9
"1179"	"2012-11-06"	0.035926	13
"1180"	"2012-11-06"	0.0402585	14
"1181"	"2012-11-06"	0.0467375	10
"1182"	"2012-11-06"	0.052813375	12
"1183"	"2012-11-07"	0.0398558	24
"1184"	"2012-11-07"	0.060444	15
"1185"	"2012-11-07"	0.046769	12
"1186"	"2012-11-07"	0.0632585	15
"1187"	"2012-11-07"	0.048715	14
"1188"	"2012-11-07"	0.041135	12
"1189"	"2012-11-08"	0.0481586364	18
"1190"	"2012-11-08"	0.060954	16
"1191"	"2012-11-08"	0.042431	12
"1192"	"2012-11-08"	0.046437	11
"1193"	"2012-11-08"	0.045867	11
"1194"	"2012-11-08"	0.05279475	15
"1195"	"2012-11-08"	0.050617	9
"1196"	"2012-11-08"	0.046026	10
"1197"	"2012-11-08"	0.047243875	14
"1198"	"2012-11-09"	0.1280828889	25
"1199"	"2012-11-09"	0.116152	19
"1200"	"2012-11-09"	0.0621988	7
"1201"	"2012-11-09"	0.0569802	7
"1202"	"2012-11-09"	0.0495706667	11
"1203"	"2012-11-09"	0.052978	12
"1204"	"2012-11-10"	0.0495900909	31
"1205"	"2012-11-10"	0.04864775	42
"1206"	"2012-11-10"	0.0478475	13
"1207"	"2012-11-10"	0.057162	7
"1208"	"2012-11-10"	0.15695325	6
"1209"	"2012-11-15"	0.0701506364	50
"1210"	"2012-11-15"	0.0601654	18
"1211"	"2012-11-15"	0.056643	13
"1212"	"2012-11-15"	0.069288	9
"1213"	"2012-11-15"	0.0465678	10
"1214"	"2012-11-15"	0.0537395	11
"1215"	"2012-11-15"	0.05665	11
"1216"	"2012-11-15"	0.0506904286	13
"1217"	"2012-11-16"	0.045817	21
"1218"	"2012-11-16"	0.040978	18
"1219"	"2012-11-16"	0.0378512	10
"1220"	"2012-11-16"	0.032234	9
"1221"	"2012-11-16"	0.025005	9
"1222"	"2012-11-16"	0.037333	7
"1223"	"2012-11-16"	0.0313316667	11
"1224"	"2012-11-16"	0.0319253333	10
"1225"	"2012-11-16"	0.0341185	10
"1226"	"2012-11-18"	0.155232	22
"1227"	"2012-11-18"	0.094771	19
"1228"	"2012-11-18"	0.071705	12
"1229"	"2012-11-18"	0.060678	11
"1230"	"2012-11-18"	0.069592	15
"1231"	"2012-11-18"	0.054166	11
"1232"	"2012-11-18"	0.0604205	18
"1233"	"2012-11-18"	0.0733423333	15
"1234"	"2012-11-18"	0.082446	14
"1235"	"2012-11-19"	0.213513	17
"1236"	"2012-11-19"	0.071733	14
"1237"	"2012-11-19"	0.0730512	11
"1238"	"2012-11-19"	0.0671808	11
"1239"	"2012-11-19"	0.051790875	17
"1240"	"2012-11-20"	0.117179	19
"1241"	"2012-11-20"	0.0847135	13
"1242"	"2012-11-20"	0.070352	18
"1243"	"2012-11-20"	0.0551696667	14
"1244"	"2012-11-20"	0.04495175	16
"1245"	"2012-11-20"	0.048058	12
"1246"	"2012-11-20"	0.04502	16
"1247"	"2012-11-20"	0.0452134	14
